COUNTRY_CODE,COUNTRY_NAME,IDENT,LATITUDE,LONGITUDE
MX,Mexico,DUPOL,30.808333,-115.351389
MX,Mexico,DURDO,15.746389,-96.133056
MX,Mexico,DURLI,22.903056,-91.336667
MX,Mexico,DURTU,24.498333,-110.295278
MX,Mexico,DUSBI,20.558889,-87.3725
MX,Mexico,DUSDO,22.9375,-109.329722
MX,Mexico,DUSLO,20.466389,-89.466389
MX,Mexico,DUSPI,23.2025,-97.777778
MX,Mexico,DUSVI,29.828333,-104.591389
MX,Mexico,DUTMU,25.158611,-107.328889
MX,Mexico,DUTRO,28.830833,-106.901944
MX,Mexico,DUVES,28.635278,-106.429722
MX,Mexico,DUVRO,25.906111,-101.066667
MX,Mexico,EBDER,25.481111,-103.860833
MX,Mexico,EBDOL,19.525833,-104.380833
MX,Mexico,EBGAB,18.106111,-101.7875
MX,Mexico,EDGAR,22.179444,-88.122778
MX,Mexico,EKOGE,31.715303,-106.520736
MX,Mexico,ELIXI,25.315278,-98.453889
MX,Mexico,ELOGO,18.814722,-95.198889
MX,Mexico,ELOPA,20.616944,-92.125
MX,Mexico,ELURA,20.488333,-95
MX,Mexico,ELUSA,27.6675,-108.039167
MX,Mexico,EMADA,17.816667,-90.9
MX,Mexico,EMANA,25.8775,-107.055
MX,Mexico,EMIRA,23.594722,-101.914444
MX,Mexico,EMOBI,19.493889,-93.476944
MX,Mexico,EMORO,22.697222,-97.769722
MX,Mexico,EMOSA,21.822517,-85.908158
MX,Mexico,EMOSO,22.693333,-106.077778
MX,Mexico,EMUDA,23.603056,-102.018611
MX,Mexico,ENATA,26.899722,-109.917222
MX,Mexico,ENEKO,24.312222,-109.425833
MX,Mexico,ERBOS,20.566944,-102.084167
MX,Mexico,ETNAS,19.2025,-95.7525
MX,Mexico,EVANS,21.786944,-87.837222
MX,Mexico,EVATE,24.989722,-107.863611
MX,Mexico,EVDIN,27.731667,-108.1275
MX,Mexico,FITOS,19.205833,-104.134444
MX,Mexico,FLORI,23.244722,-106.621944
MX,Mexico,FOBOS,24.433611,-103.787222
MX,Mexico,FOVUD,26.0125,-98.091389
MX,Mexico,FRESA,20.598889,-100.980833
MX,Mexico,GABLA,26.011667,-100.598889
MX,Mexico,GABLI,22.36,-102.101667
MX,Mexico,GABNU,17.926111,-101.8775
MX,Mexico,GABOS,28.605278,-107.746667
MX,Mexico,GADET,19.775,-100.600278
MX,Mexico,GADMI,31.419167,-106.844167
MX,Mexico,GADVU,22.230833,-88.798056
MX,Mexico,GAMOS,23.573611,-106.578056
MX,Mexico,GAONA,18.8275,-98.376111
MX,Mexico,GARES,17.693889,-97.788611
MX,Mexico,GODOY,24.912778,-111.130278
MX,Mexico,GOLFO,31.070833,-114.326944
MX,Mexico,GOTAS,19.294444,-95.057778
MX,Mexico,GOYAS,21.122778,-103.156667
MX,Mexico,GRUTA,17.586389,-92.879722
MX,Mexico,GUAMA,21.216389,-85.866944
MX,Mexico,HORNO,26.637222,-101.921111
MX,Mexico,HORTA,21.834722,-101.519167
MX,Mexico,HULLA,22.744722,-103.241944
MX,Mexico,ICARO,15.098333,-95.760556
MX,Mexico,IDEAL,23.380556,-101.755278
MX,Mexico,IKDOX,28.724444,-108.5
MX,Mexico,IKURA,22.026111,-89.195
MX,Mexico,IMAPA,29.113122,-107.586342
MX,Mexico,IMARA,19.006111,-95.772778
MX,Mexico,IMITO,15.796111,-93.996944
MX,Mexico,IMOSO,22.075833,-102.9025
MX,Mexico,INDIO,25.416111,-108.6025
MX,Mexico,IPSAG,25.826389,-103.049167
MX,Mexico,IPSEB,25.381389,-110.545278
MX,Mexico,IPSIS,23.363333,-99.337778
MX,Mexico,IPSUM,15.126389,-93.660278
MX,Mexico,IPTAK,18.909444,-95.824444
MX,Mexico,IPTEX,17.839444,-101.939444
MX,Mexico,IPTIT,23.104722,-91.392778
MX,Mexico,IPTUN,22.175278,-98.295833
MX,Mexico,IRBEK,28.861389,-108.5
MX,Mexico,IRBIX,31.222778,-106.218333
MX,Mexico,IRBOT,16.951111,-97.079167
MX,Mexico,IRBUR,24.998611,-101.151667
MX,Mexico,IREKO,23.483333,-100.647222
MX,Mexico,ISARO,21.377222,-90.415556
MX,Mexico,ISLAS,23.1625,-106.633611
MX,Mexico,ISTMO,16.870556,-96.399722
MX,Mexico,JALIL,30.533611,-108.5
MX,Mexico,JEREZ,22.629722,-98.123611
MX,Mexico,JOYAS,32.230278,-116.808056
MX,Mexico,KANAL,17.307222,-96.101667
MX,Mexico,KANOX,17.780833,-99.775556
MX,Mexico,KANTR,31.683058,-106.565553
MX,Mexico,KARIS,28.420833,-105.7525
MX,Mexico,KARIX,25.276389,-108.748333
MX,Mexico,KATIS,11.986111,-98.417778
MX,Mexico,KATLA,24.813611,-102.832222
MX,Mexico,KATLI,25.423889,-106.38
MX,Mexico,KATRA,16.651667,-99.424167
MX,Mexico,KAVLA,31.686389,-116.139444
MX,Mexico,KEDMA,21.74,-104.656111
MX,Mexico,KEHLI,24.486111,-89.840278
MX,Mexico,KINOL,28.596119,-111.401214
MX,Mexico,KOBEK,20.369444,-99.859444
MX,Mexico,KOBOS,23.499444,-109.480833
MX,Mexico,KONLA,19.908056,-93.528333
MX,Mexico,KUMAN,21.286944,-89.426389
MX,Mexico,KUMOC,21.173056,-86.418611
MX,Mexico,LAGOS,20.066667,-102.793611
MX,Mexico,LATIN,31.747569,-106.475839
MX,Mexico,LAZOS,20.98,-105.559167
MX,Mexico,LENUK,22.630556,-86
MX,Mexico,LEONA,24.065833,-99.354722
MX,Mexico,LERAS,25.909167,-103.6675
MX,Mexico,LEREN,24.986389,-104.176111
MX,Mexico,LERMA,20.189167,-90.997222
MX,Mexico,LEROK,20.173056,-103.087222
MX,Mexico,LEROX,22.773056,-104.053611
MX,Mexico,LESER,21.12,-86.893889
MX,Mexico,LESIS,23.003333,-91.587778
MX,Mexico,LETER,22.884722,-109.369167
MX,Mexico,LETIL,21.897222,-98.014444
MX,Mexico,LETIS,21.528611,-86.39
MX,Mexico,LETOL,26.707778,-106.735
MX,Mexico,LEXOR,20.896389,-97.752778
MX,Mexico,LEXUR,18.738056,-96.291389
MX,Mexico,LIBAR,23.618889,-102.216389
MX,Mexico,LIBET,19.821944,-104.229722
MX,Mexico,LIBOR,19.374167,-98.904167
MX,Mexico,LIBOX,25.229444,-98.1525
MX,Mexico,LIDAK,25.857222,-100.708889
MX,Mexico,LIDAM,21.979722,-95
MX,Mexico,LIDAR,19.974722,-96.134167
MX,Mexico,LIDIK,24.691944,-107.119167
MX,Mexico,LIDOX,22.095278,-101.345278
MX,Mexico,LILAS,26.088333,-109.396389
MX,Mexico,LIMBO,19.390833,-99.726667
MX,Mexico,LIVRO,26.481389,-106.4325
MX,Mexico,LLANO,22.644167,-102.005833
MX,Mexico,LOBOS,19.058333,-99.229167
MX,Mexico,LOKMA,20.991944,-88.108056
MX,Mexico,LOMSA,23.776667,-100.93
MX,Mexico,LORES,29.073333,-105.593333
MX,Mexico,LUCAS,27.776389,-111.316111
MX,Mexico,LULIS,21.875278,-90.204167
MX,Mexico,LUNAS,21.870833,-101.100833
MX,Mexico,MALPA,24.026111,-98.859444
MX,Mexico,MANTA,21.305278,-101.348611
MX,Mexico,MANUN,28.395278,-106.068889
MX,Mexico,MANUS,24.231111,-109.762778
MX,Mexico,MAPAN,21.272222,-87.098611
MX,Mexico,MAPAR,19.837778,-103.944167
MX,Mexico,MAPEN,18.683611,-98.212778
MX,Mexico,MAPIL,22.704722,-97.824444
MX,Mexico,MAREN,25.682222,-111.865833
MX,Mexico,MAREX,19.905833,-104.910278
MX,Mexico,MARTE,24.5,-91.784722
MX,Mexico,MARUS,21.815,-90.594167
MX,Mexico,MARUX,23.9075,-109.529167
MX,Mexico,MASAS,16.441389,-96.901111
MX,Mexico,MASIL,27.330278,-107.576111
MX,Mexico,MASON,32.358333,-114.863889
MX,Mexico,MATAS,20.145833,-103.661111
MX,Mexico,MATEH,23.566944,-100.6275
MX,Mexico,MATOL,23.8775,-93.839444
MX,Mexico,MAVED,22.599444,-104.699722
MX,Mexico,MAVIL,21.268333,-86.793056
MX,Mexico,MAXIL,17.3125,-96.982778
MX,Mexico,MAXUL,18.893333,-100.077222
MX,Mexico,MEBAS,18.6025,-97.678333
MX,Mexico,MEBIS,25.981944,-101.637778
MX,Mexico,MEDIR,22.246111,-89.723333
MX,Mexico,MEDOS,20.743056,-93.406111
MX,Mexico,MEDUX,21.774444,-86.156111
MX,Mexico,MEMDI,16.897222,-97.865278
MX,Mexico,MENVI,23.406389,-109.3675
MX,Mexico,MERLO,18.958611,-104.180278
MX,Mexico,MESNA,21.950278,-89.708056
MX,Mexico,MEVIL,19.128889,-98.853333
MX,Mexico,MEX04,19.405867,-99.127864
MX,Mexico,MEX05,19.481178,-98.990347
MX,Mexico,MEX10,19.522925,-98.913972
MX,Mexico,MEX11,19.347244,-99.234694
MX,Mexico,MEX12,19.539628,-98.883392
MX,Mexico,MEX17,19.581358,-98.806911
MX,Mexico,MEX18,19.421806,-99.092581
MX,Mexico,MEX52,19.522981,-98.913869
MX,Mexico,MEZCA,21.317778,-102.650278
MX,Mexico,MID05,20.912181,-89.571567
MX,Mexico,MID08,20.896642,-89.520789
MX,Mexico,MID09,20.886272,-89.486942
MX,Mexico,MID21,20.84675,-89.552108
MX,Mexico,MID26,20.919364,-89.797261
MX,Mexico,MID50,20.956778,-89.744447
MX,Mexico,MID51,20.938889,-89.666569
MX,Mexico,MID88,20.9691,-89.794783
MX,Mexico,MIDSU,28.403333,-106.530278
MX,Mexico,MILPA,22.488056,-100.539444
MX,Mexico,MINAS,29.211389,-106.019167
MX,Mexico,MIRAM,31.791133,-114.743017
MX,Mexico,MISAS,18.485833,-95.917222
MX,Mexico,MISEX,27.985833,-106.755556
MX,Mexico,MISIS,21.338333,-85.93
MX,Mexico,MITAN,28.885278,-105.68
MX,Mexico,MITAS,20.847778,-105.561111
MX,Mexico,MITIN,22.305556,-102.847222
MX,Mexico,MIURA,28.673333,-110.746111
MX,Mexico,MIXUN,21.166111,-87.192222
MX,Mexico,MOCUK,21.088056,-89.338889
MX,Mexico,MODOL,27.135556,-104.0175
MX,Mexico,MOGEL,24.2025,-99.017778
MX,Mexico,MONTE,23.875556,-99.878056
MX,Mexico,MORAS,22.161111,-99.583611
MX,Mexico,MORSA,23.805278,-109.746389
MX,Mexico,MUNDA,21.595833,-91.967778
MX,Mexico,MYDIA,24.040556,-86.158056
MX,Mexico,NABIL,23.19445,-103.043519
MX,Mexico,NADIA,26.648333,-104.813611
MX,Mexico,NADOR,23.276667,-98.390556
MX,Mexico,NAMTA,18.6675,-100.941389
MX,Mexico,NICOS,16.95,-100.140556
MX,Mexico,NOGAL,18.470556,-99.686389
MX,Mexico,NORAL,23.655556,-106.193333
MX,Mexico,NORAR,32.387778,-115.638889
MX,Mexico,NOREL,19.035278,-95.134167
MX,Mexico,NOSAT,21.963611,-85.981111
MX,Mexico,NOSOL,19.394167,-104.873056
MX,Mexico,NOSUK,20.887778,-101.913056
MX,Mexico,NOTAL,26.541667,-100.218611
MX,Mexico,NOTAR,22.435833,-104.251667
MX,Mexico,NOTOR,21.883056,-97.763889
MX,Mexico,NOVEK,24.333969,-104.366014
MX,Mexico,NOXIS,24.716944,-103.755278
MX,Mexico,NUBEL,21.017778,-95.28
MX,Mexico,NUDAL,21.263056,-85.620278
MX,Mexico,NUDIK,19.679722,-91.8925
MX,Mexico,NUDOS,16.329444,-96.249722
MX,Mexico,NUGED,18.766389,-103.789444
MX,Mexico,NUGUS,25.07,-97.6
MX,Mexico,NUKAR,18.026111,-93.255278
MX,Mexico,NUKAS,21.051944,-89.265556
MX,Mexico,NULEY,24.056389,-89.516944
MX,Mexico,NUMER,23.284444,-91.043889
MX,Mexico,NUXCO,17.7775,-100.626667
MX,Mexico,OASIS,32.199444,-116.519722
MX,Mexico,OLEXU,24.544722,-107.087778
MX,Mexico,OLS05,31.333333,-110.85
MX,Mexico,OLULA,17.946944,-100.773333
MX,Mexico,OMATO,17.596389,-95.553333
MX,Mexico,OMBET,20.1125,-87.010833
MX,Mexico,OMPAN,19.490556,-95
MX,Mexico,OMVAB,17.148333,-92.944722
MX,Mexico,OMVAV,31.199722,-106.298056
MX,Mexico,ONBAD,19.358333,-96.567222
MX,Mexico,ONBIR,29.511111,-111.016389
MX,Mexico,ONBON,25.776111,-99.733889
MX,Mexico,ONBUL,22.244444,-97.415556
MX,Mexico,ONDAG,20.289722,-105.083611
MX,Mexico,ONDIS,23.189444,-97.656389
MX,Mexico,ONDOP,25.048611,-101.266667
MX,Mexico,ONDUM,32.231667,-115.377778
MX,Mexico,ONGEX,23.955833,-109.752222
MX,Mexico,ONGIT,20.847778,-92.721389
MX,Mexico,ONGOR,16.307778,-92.692778
MX,Mexico,ONGUN,20.938333,-87.225833
MX,Mexico,ONVES,25.601944,-105.8825
MX,Mexico,ONVIP,16.178056,-92.884444
MX,Mexico,OPACO,27.170833,-109.334167
MX,Mexico,ORCAS,24.403889,-110.653611
MX,Mexico,ORFEO,18.703889,-104.968333
MX,Mexico,ORTIZ,28.747222,-110.642222
MX,Mexico,OTELO,22.684167,-88.492778
MX,Mexico,OTIDU,20.796389,-86.594167
MX,Mexico,OTILO,18.755278,-96.028611
MX,Mexico,OTITI,23.340833,-99.108056
MX,Mexico,OTOBA,23.293056,-98.636667
MX,Mexico,OTOVA,20.398056,-104.923333
MX,Mexico,OTU19,19.362114,-98.927
MX,Mexico,OTUBO,29.386389,-111.518056
MX,Mexico,OTUNI,21.860833,-87.676389
MX,Mexico,OTUSA,20.867222,-92.1875
MX,Mexico,OVALI,20.374167,-102.802222
MX,Mexico,OVALO,29.702778,-109.993889
MX,Mexico,OVAPA,20.141111,-87.109444
MX,Mexico,OVASU,24.186111,-89.255
MX,Mexico,OVATO,20.573611,-103.932222
MX,Mexico,OVEMA,25.997778,-99.830556
MX,Mexico,OVEPU,31.189167,-106.487778
MX,Mexico,OVIBO,20.402778,-95
MX,Mexico,PACOS,17.653611,-99.236389
MX,Mexico,PAGAY,20.525,-89.714722
MX,Mexico,PALIA,23.515278,-106.654722
MX,Mexico,PALMA,21.015,-87.280833
MX,Mexico,PAMAB,19.701389,-100.620833
MX,Mexico,PAMUL,20.773611,-86.894167
MX,Mexico,PAOLA,18.951667,-99.383333
MX,Mexico,PARRA,22.246667,-87.645833
MX,Mexico,PARTA,20.694167,-103.813611
MX,Mexico,PATOS,30.4125,-106.218333
MX,Mexico,PENRA,26.394444,-106.856389
MX,Mexico,PENSO,18.398889,-88.648611
MX,Mexico,PERAS,18.118333,-100.921667
MX,Mexico,PERLA,21.017222,-105.508611
MX,Mexico,PERTI,26.1725,-108.722222
MX,Mexico,PESPA,24.931111,-102.533056
MX,Mexico,PETRA,22.120556,-96.242778
MX,Mexico,PINTA,26.013889,-105.815
MX,Mexico,PIRAR,20.833889,-102.8925
MX,Mexico,PIROP,29.401111,-111.376667
MX,Mexico,PITIC,29.055833,-110.5775
MX,Mexico,PIVAN,20.135556,-100.720556
MX,Mexico,PIVOL,21.211111,-98.276667
MX,Mexico,PIXON,24.680833,-103.168889
MX,Mexico,PLADE,27.1475,-107.802222
MX,Mexico,PLAZA,19.393725,-99.149506
MX,Mexico,POSTA,23.66,-106.294722
MX,Mexico,POTRO,24.663611,-107.922222
MX,Mexico,POTSI,20.123889,-99.313056
MX,Mexico,POZOS,20.436111,-103.837222
MX,Mexico,PRESA,27.5175,-109.226944
MX,Mexico,PULPO,21.3725,-107.376389
MX,Mexico,R0226,21.045339,-86.891017
MX,Mexico,R1525,24.083892,-110.360878
MX,Mexico,R1526,23.160686,-106.251564
MX,Mexico,R1527,16.759961,-99.763225
MX,Mexico,R1528,16.750744,-99.733775
MX,Mexico,R1529,19.429094,-99.082156
MX,Mexico,R2807,20.936914,-89.657478
MX,Mexico,RABIL,21.947778,-102.941389
MX,Mexico,RADAS,25.545556,-97.101389
MX,Mexico,RAKAS,23,-95.526111
MX,Mexico,REMIL,19.9725,-101.458611
MX,Mexico,RENES,20.567778,-89.451667
MX,Mexico,RETOM,18.313333,-95.846389
MX,Mexico,REXES,19.919167,-97.565
MX,Mexico,RIKAN,26.541389,-99.586667
MX,Mexico,RIOJA,19.995278,-99.421389
MX,Mexico,RIZOS,22.601944,-101.182222
MX,Mexico,ROBIN,22.400278,-86.483056
MX,Mexico,RODEO,25.339253,-104.784292
MX,Mexico,ROMAN,22.1575,-103.499444
MX,Mexico,ROSMA,29.323092,-110.658789
MX,Mexico,RUBNA,25.224167,-103.675278
MX,Mexico,SALAS,20.925,-92.201944
MX,Mexico,SAMED,21.429167,-86.749167
MX,Mexico,SANFE,30.898333,-114.914167
MX,Mexico,SARIO,22.921389,-105.594722
MX,Mexico,SATOS,18.348333,-87.944722
MX,Mexico,SAUCE,24.660278,-99.970556
MX,Mexico,SAUZA,32.18,-117.363333
MX,Mexico,SEDAS,23.083056,-96.706111
MX,Mexico,SEGER,25.415,-99.716667
MX,Mexico,SELIS,16.811667,-99.059722
MX,Mexico,SEPTA,20.9175,-90.548056
MX,Mexico,SERIS,28.597778,-110.998056
MX,Mexico,SETOS,21.430278,-101.988333
MX,Mexico,SEVRA,32.574444,-116.360833
MX,Mexico,SIBAL,20.815833,-86.473611
MX,Mexico,SIBAU,22.855556,-109.396944
MX,Mexico,SIDRA,22.196111,-96.706111
MX,Mexico,SIKSA,19.693611,-104.076389
MX,Mexico,SILAC,22.648333,-98.862778
MX,Mexico,SINLA,21.611389,-86.071389
MX,Mexico,SISAL,21.354167,-89.6775
MX,Mexico,SLM08,19.634478,-98.946778
MX,Mexico,SLM12,19.580314,-98.905303
MX,Mexico,SMO03,19.507033,-99.21535
MX,Mexico,SMO16,19.410797,-99.190233
MX,Mexico,SUTLA,23.552222,-109.619167
MX,Mexico,SUTNU,27.563056,-110.161667
MX,Mexico,SUTOL,26.44,-99.288333
MX,Mexico,SUVLI,29.595278,-111.029722
MX,Mexico,SUVSU,19.666111,-101.4375
MX,Mexico,TABGO,19.87,-103.452222
MX,Mexico,TABMI,17.215278,-97.085556
MX,Mexico,TADET,21.173333,-95
MX,Mexico,TADKO,19.490833,-101.216389
MX,Mexico,TADNI,16.633889,-96.477222
MX,Mexico,TADSI,17.859722,-100.218333
MX,Mexico,TAGNU,21.295833,-89.864444
MX,Mexico,TAKLA,22.441111,-98.282778
MX,Mexico,TAKNU,20.174722,-87.174722
MX,Mexico,TAKOX,29.017778,-110.486944
MX,Mexico,TAKRO,19.355833,-102.568611
MX,Mexico,TALBI,26.321389,-99.379167
MX,Mexico,TALPU,23.322222,-98.923889
MX,Mexico,TAM05,22.217869,-97.816733
MX,Mexico,TAM08,22.174819,-97.788983
MX,Mexico,TAM59,22.158261,-97.835614
MX,Mexico,TAMBA,30.133333,-116.416667
MX,Mexico,TAMSA,21.872222,-100.756111
MX,Mexico,TAMVO,19.088333,-96.626389
MX,Mexico,TANBA,21.044167,-86.663611
MX,Mexico,TAROS,20.543611,-102.778056
MX,Mexico,TAXTE,20.5225,-89.623889
MX,Mexico,TECAS,22.408611,-101.349722
MX,Mexico,TEDZI,22.191111,-102.470833
MX,Mexico,TEILA,20.872778,-103.694167
MX,Mexico,TEITI,30.161944,-106.625278
MX,Mexico,TEKAS,25.334167,-108.674167
MX,Mexico,TEPAS,23.821944,-99.583611
MX,Mexico,TEXCA,17.405833,-99.586944
MX,Mexico,TIAGO,22.702778,-105.744722
MX,Mexico,TICUL,20.833611,-89.224444
MX,Mexico,TIKIT,20.7925,-103.761944
MX,Mexico,TIMAS,24.951944,-96.006667
MX,Mexico,TITAN,24.680556,-104.098333
MX,Mexico,TLC23,19.318986,-99.15595
MX,Mexico,TOPOS,32.151944,-116.580278
MX,Mexico,TOREO,21.116667,-105.010556
MX,Mexico,TRIGO,20.122222,-104.590278
MX,Mexico,TROYA,20.6,-89.916667
MX,Mexico,TUITO,20.844722,-104.2625
MX,Mexico,TUKOM,20.413056,-93.564444
MX,Mexico,TULAS,24.351667,-104.3525
MX,Mexico,TULES,24.462778,-110.553056
MX,Mexico,TULUM,20.959722,-89.080278
MX,Mexico,TULUS,23.988333,-98.765833
MX,Mexico,TUMAL,20.721944,-99.250556
MX,Mexico,TUZAS,19.383611,-101.128056
MX,Mexico,UDIPO,28.595958,-108.5
MX,Mexico,UGATA,18.999722,-95.144722
MX,Mexico,UGERO,16.843333,-95.790556
MX,Mexico,ULAPA,13.395833,-96.854167
MX,Mexico,UNION,21.745833,-107.148333
MX,Mexico,URKOS,21.163056,-86.146667
MX,Mexico,URPUP,20.745,-90.005
MX,Mexico,URSAM,20.441944,-87.365833
MX,Mexico,URSEK,24.963056,-100.93
MX,Mexico,URSID,25.957778,-103.559444
MX,Mexico,URSIX,32.6025,-115.830278
MX,Mexico,URSOT,19.148889,-96.630278
MX,Mexico,URSUR,25.275833,-100.044167
MX,Mexico,URTAN,26.058333,-99.912778
MX,Mexico,URTOB,25.379444,-100.445833
MX,Mexico,URTUS,26.103333,-100.153056
MX,Mexico,URVAP,23.958333,-106.866389
MX,Mexico,URVEM,20.589722,-101.324444
MX,Mexico,URVIK,23.576111,-101.688611
MX,Mexico,URVIN,24.964722,-109.655
MX,Mexico,URVOD,16.871111,-93.331389
MX,Mexico,URVOX,22.704722,-97.903056
MX,Mexico,URVUT,24.254444,-98.055
MX,Mexico,USBAR,27.249722,-100.325556
MX,Mexico,USBEN,27.818889,-110.135833
MX,Mexico,USBIL,23.147222,-97.274722
MX,Mexico,VARAS,19.610833,-104.777778
MX,Mexico,VASOS,19.489439,-98.974972
MX,Mexico,VEGAS,32.024722,-117.29
MX,Mexico,VELAS,17.425,-99.768056
MX,Mexico,VENAO,25.090833,-107.762778
MX,Mexico,VER04,19.083161,-96.024728
MX,Mexico,VER07,19.028189,-96.212644
MX,Mexico,VER09,19.255883,-96.155117
MX,Mexico,VER10,18.978883,-96.222711
MX,Mexico,VER11,19.047147,-96.044911
MX,Mexico,VER12,19.336344,-96.130794
MX,Mexico,VER15,18.892419,-96.198333
MX,Mexico,VER16,18.896872,-96.239442
MX,Mexico,VER25,19.122761,-96.363839
MX,Mexico,VER26,19.146072,-96.365269
MX,Mexico,VER29,19.229342,-96.340108
MX,Mexico,VER32,19.292389,-96.269178
MX,Mexico,VER35,19.394039,-96.1799
MX,Mexico,VER53,18.985897,-96.128936
MX,Mexico,VER65,19.189272,-96.019861
MX,Mexico,VER75,19.16645,-96.014658
MX,Mexico,VER92,19.116961,-96.015164
MX,Mexico,VER98,19.304161,-96.140528
MX,Mexico,VERBA,19.547778,-100.706389
MX,Mexico,VERDE,20.658889,-102.7975
MX,Mexico,VERTA,32.204433,-115.943269
MX,Mexico,VETSI,19.511111,-97.826667
MX,Mexico,VICKY,22.305278,-103.897222
MX,Mexico,VIPSA,21.438056,-86.919167
MX,Mexico,VISOS,19.834444,-98.359444
MX,Mexico,VITAR,21.223889,-87.152222
MX,Mexico,VIVER,19.275833,-99.100556
MX,Mexico,VOGAS,20.157778,-102.073889
MX,Mexico,VOGIL,26.245556,-111.0525
MX,Mexico,VOKAN,29.609444,-105.839167
MX,Mexico,XOLGA,23.522222,-103.610556
MX,Mexico,XOLMU,22.093611,-106.669444
MX,Mexico,XOLRO,20.828611,-90.086389
MX,Mexico,XOMGA,24.508611,-107.839167
MX,Mexico,XOMLU,22.561389,-98.6325
MX,Mexico,XOMSA,24.422778,-110.090278
MX,Mexico,XOMSO,16.554167,-93.3775
MX,Mexico,XONGO,29.919236,-109.610206
MX,Mexico,XONKA,23.163889,-107.109444
MX,Mexico,XONTA,16.5825,-96.5775
MX,Mexico,XOPLO,20.161667,-86.706111
MX,Mexico,XOPRU,23.5525,-109.736667
MX,Mexico,XOPVO,17.005556,-95.74
MX,Mexico,XORAL,23.535278,-110.177222
MX,Mexico,XOREN,20.105556,-86.923333
MX,Mexico,XORIL,23.095,-87.165556
MX,Mexico,XOROG,20.749444,-104.819722
MX,Mexico,XORUB,24.372222,-107.322778
MX,Mexico,XORUV,18.234722,-95.368333
MX,Mexico,XOSGI,24.153611,-106.401944
MX,Mexico,XOSIM,23.4725,-100.491389
MX,Mexico,XOSLO,15.877778,-96.092222
MX,Mexico,XOSMA,29.076944,-113.784722
MX,Mexico,XOSOK,20.853333,-98.155556
MX,Mexico,XOSUX,20.562222,-104.921667
MX,Mexico,XOSVO,17.160833,-96.3775
MX,Mexico,XOTIN,25.298056,-103.763611
MX,Mexico,XOTNA,21.199444,-87.640833
MX,Mexico,XOTOL,21.9075,-101.823611
MX,Mexico,XOVAV,21.337222,-88.270278
MX,Mexico,XOVIP,24.455556,-108.820833
MX,Mexico,XOVUK,16.096667,-92.475833
MX,Mexico,XOXAD,23.133611,-98.201944
MX,Mexico,XOXIL,29.054167,-103.009167
MX,Mexico,YAKAN,25.936389,-109.550278
MX,Mexico,YAQUI,27.059722,-110.185556
MX,Mexico,YEDRA,23.6925,-109.903611
MX,Mexico,YOLKO,18.1425,-93.229722
MX,Mexico,ZARCO,19.346389,-100.0025
MX,Mexico,AMOKI,20.727778,-101.142778
MX,Mexico,ARCOS,25.339167,-104.784167
MX,Mexico,ASOKU,16.076944,-91.382222
MX,Mexico,AVPUS,22.045556,-100.5425
MX,Mexico,AVREM,20.561944,-93.575278
MX,Mexico,AVTIM,27.190278,-107.749444
MX,Mexico,AXOVI,26.448056,-106.836111
MX,Mexico,AXUKO,19.390833,-95.029444
MX,Mexico,BACUM,25.193611,-104.751667
MX,Mexico,BECON,31.788056,-106.7125
MX,Mexico,CETOS,29.135556,-107.579167
MX,Mexico,DANET,25.65,-105.874722
MX,Mexico,DANUL,20.189167,-85.341111
MX,Mexico,DURPA,24.1525,-103.435556
MX,Mexico,DUVBI,20.709444,-92.148056
MX,Mexico,ERBOR,15.695,-91.955
MX,Mexico,FETMO,26.176389,-98.391944
MX,Mexico,FINCA,32.221111,-115.916111
MX,Mexico,HILSE,25.834167,-97.431944
MX,Mexico,IMARU,25.317778,-104.911111
MX,Mexico,IMELA,32.337778,-115.063889
MX,Mexico,IPTOR,28.847778,-106.901111
MX,Mexico,IRBAM,28.364444,-109.235556
MX,Mexico,MARGA,29.9475,-109.559722
MX,Mexico,MEGBE,30.292222,-104.755833
MX,Mexico,MIDRA,29.518333,-108.5
MX,Mexico,MULPA,31.859444,-114.782778
MX,Mexico,MUSAD,21.108333,-97.966667
MX,Mexico,OMVIP,20.860556,-90.544167
MX,Mexico,OMVOM,22.2275,-97.251389
MX,Mexico,ONKAL,23.1,-96.855278
MX,Mexico,OTEKA,24.043056,-103.299167
MX,Mexico,OTEXA,28.675,-108.5
MX,Mexico,OTOMO,19.704444,-93.503889
MX,Mexico,OVADO,31.64,-115.322222
MX,Mexico,OVETU,23.198889,-103.041667
MX,Mexico,PENAS,28.626111,-111.380556
MX,Mexico,PENZA,23.286944,-87.906389
MX,Mexico,PINOS,30.507222,-110.988611
MX,Mexico,POREE,29.227222,-100.774167
MX,Mexico,SARAS,29.7975,-112.185833
MX,Mexico,SATON,24.111111,-106.634722
MX,Mexico,SIGMA,19.617222,-86.366667
MX,Mexico,SWORD,24.5,-88.616667
MX,Mexico,TAKUX,20.026944,-85.896111
MX,Mexico,TAMPA,21.313333,-98.586944
MX,Mexico,VENUS,29.378333,-110.562778
MX,Mexico,VILLA,20.433611,-94.816389
MX,Mexico,VYLLA,31.333333,-110.949722
MX,Mexico,XORVO,24.154444,-103.231944
MX,Mexico,XOSAS,20.005,-91.972778
MX,Mexico,ZARPO,27.514722,-99.528889
MX,Mexico,ZEPOX,25.897222,-97.501944
MX,Mexico,ZOBUS,29.413611,-101.030556
MX,Mexico,ZOLIB,25.441389,-97.379722
